FMID,MarketName,Website,Facebook,Facebook_clean,Twitter,Youtube,OtherMedia,street,city,city_clean,County,State,zip,Season1Date,Season1Datecopy 1,Season1Datecopy 2,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,Credit_clean,WIC,WIC_clean,WICcash,WICcash_clean,SFMNP,SFMNP_clean,SNAP,SNAP_clean,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1011935,Somerville Mobile Farmers' Market - North Street,,facebook.com/shapeupsomerville,https://www.facebook.com/facebook.com/shapeupsomerville,twitter.com/shapeupsville,,groundworksomerville.org,26 North Street,Somerville,SOMERVILLE,Middlesex,Massachusetts,02144,07/15/2017 to 10/21/2017,07/15/2017,10/21/2017,Sat: 10:00 AM-12:00 PM;,,,,,,,-71.1306337,42.4068792,,Y,1,Y,1,N,0,Y,1,Y,1,-,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/8/2017 10:17:02 AM
1012499,Somerville/Davis Square,http://www.massfarmersmarkets.org,www.facebook.com/Davis-Square-Farmers-Market-404743659554925/,https://www.facebook.com/www.facebook.com/Davis-Square-Farmers-Market-404743659554925/,@MAFarmMarkets,,#DavisSquare,50 Day St.,Somerville ,SOMERVILLE,Middlesex,Massachusetts,02144,05/18/2016 to 11/23/2016,05/18/2016,11/23/2016,Wed: 12:00 PM-6:00 PM;,,,,,,,-71.1231062,42.3958267,,Y,1,Y,1,Y,1,Y,1,Y,1,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,7/12/2016 2:50:20 PM
1005918,Sonoita Growers Market,http://www.diamondjk.com,,,,,,Diamond JK Nursery,Sonoita,SONOITA,Santa Cruz,Arizona,85637,,null,,,,,,,,,-110.656,31.6844,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1004837,Sonoma Friday CFM,,,,,,,Depot Museum parking lot,Donoma,DONOMA,Sonoma,California,95409,,null,,,,,,,,,-122.475,38.2953,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1018234,Sonora's Certified Farmers' Market,http://www.sonoraca.com/visitsonora/farmer,www.facebook.com/sonorafarmersmarket,https://www.facebook.com/www.facebook.com/sonorafarmersmarket,https://twitter.com/Sheala_W,,,Theall and Stewart Street,Sonora,SONORA,Tuolumne,California,95370,05/20/2017 to 10/14/2017,05/20/2017,10/14/2017,Sat: 7:30 AM-11:30 AM;,,,,,,,-120.3816619,37.9836641,,Y,1,Y,1,N,0,Y,1,N,0,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,Y,N,N,N,6/20/2017 6:29:27 PM
1008062,Soulard Farmers Market,http://www.soulardmarketstl.com,www.facebook.com/soulardmarketstl,https://www.facebook.com/www.facebook.com/soulardmarketstl,https://twitter.com/soulard_market,,,730 Carroll St (at 7th St.) in St Louis MO,St Louis,ST. LOUIS,St. Louis City,Missouri,,01/01/2015 to 12/31/2015,01/01/2015,12/31/2015,Wed: 8:00 AM-5:00 PM;Thu: 8:00 AM-5:00 PM;Fri: 8:00 AM-5:00 PM;Sat: 6:00 AM-5:00 PM;,,,,,,,-90.201066,38.610777,,Y,1,N,0,N,0,N,0,Y,1,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,4/16/2015 12:08:19 PM
1002114,South Anchorage Farmers' Market,http://www.southanchoragefarmersmarket.com/,,,,,,"Behind the Dimond Center, in front of the Dimond Center Hotel",Anchorage,ANCHORAGE,Anchorage,Alaska,,07/10/2013 to 09/25/2013,07/10/2013,09/25/2013,Wed: 10:00 AM-4:00 PM;,,,,,,,-149.865468,61.142479,Private business parking lot,Y,1,Y,1,Y,1,Y,1,Y,1,-,N,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/19/2013 1:42:16 PM
1002115,South Anchorage Farmers' Market,http://www.southanchoragefarmersmarket.com/,,,,,,Subway/Cellular One Sports Centre at the corner of Old Seward and O'Malley,Anchorage,ANCHORAGE,Anchorage,Alaska,,05/11/2013 to 10/12/2013,05/11/2013,10/12/2013,Sun: 9:00 AM-2:00 PM;,,,,,,,-149.860532,61.119905,Private business parking lot,Y,1,Y,1,Y,1,Y,1,Y,1,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/19/2013 1:39:18 PM
1002571,South Austin Farmers Market,http://www.southaustinfarmersmarket.com,,,,,,2910 S. Congress,Austin,AUSTIN,Travis,Texas,78745,,null,,,,,,,,,-97.7579,30.2334,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1018545,South Bend Farmers Market,http://www.southbendfarmersmarket.com/,https://www.facebook.com/SouthBendFarmersMarket,https://www.facebook.com/SouthBendFarmersMarket,,,,1105 Northside Boulevard,South Bend,SOUTH BEND,St. Joseph,Indiana,46615,01/01/2017 to 12/31/2017,01/01/2017,12/31/2017,Tue: 7:00 AM-3:00 PM;Thu: 7:00 AM-3:00 PM;Sat: 7:00 AM-3:00 PM;,05/05/2017 to 12/29/2017,Fri: 7:00 AM-3:00 PM;,,,,,-86.2342181,41.6658481,,Y,1,N,0,N,0,N,0,Y,1,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,7/5/2017 10:57:44 AM
1001242,South Berkeley Farmers' Market,http://www.ecologycenter.org/fm,,,https://twitter.com/ecbfm,,,Adeline Street at 63rd Street,Berkeley,BERKELEY,Alameda,California,94703,01/01/2016 to 12/31/2016,01/01/2016,12/31/2016,Tue: 2:00 PM-6:30 PM;,,,,,,,-122.2719224,37.8477611,,Y,1,Y,1,Y,1,Y,1,Y,1,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,6/27/2016 1:44:18 PM
1012812,South Bossier Farmer's Market,http://www.faithfarmsarena.com,https://www.facebook.com/Southbossierfarmersmarket/?fref=ts,https://www.facebook.com/Southbossierfarmersmarket/?fref=ts,,,,1145 Hwy 527,Elm Grove,ELM GROVE,Bossier,Louisiana,71051,10/09/2016 to ,10/09/2016,,Sun: 12:00 PM-4:00 PM;,,,,,,,-93.571389,32.397555,,Y,1,N,0,N,0,N,0,Y,1,-,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,N,10/6/2016 11:51:55 AM
1012103,SOUTH BOSTON FARMER'S MARKET,http://sbndc.org/south-boston-farmers-market/,https://www.facebook.com/South-Boston-Farmers-Market-293116144114043/,https://www.facebook.com/South-Boston-Farmers-Market-293116144114043/,@SBFarmersMkt_,,,446 West Broadway,South Boston,SOUTH BOSTON,Suffolk,Massachusetts,02127,06/06/2016 to 10/31/2016,06/06/2016,10/31/2016,Mon: 12:00 PM-6:00 PM;,,,,,,,-71.046817,42.335985,,Y,1,Y,1,N,0,Y,1,Y,1,N,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/29/2016 1:10:49 PM
1004809,South Bronx Community Farmers Market,,,,,,,E. 146th Street & St. AnnNULLs Ave.,,,Bronx,New York,,,null,,,,,,,,,-73.9141,40.8123,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1011805,South Bronx Farmers Market,http://www.southbronxfarmersmarket.com,https://www.facebook.com/southbronxfarmersmarke,https://www.facebook.com/southbronxfarmersmarke,@Sbxfarmmarket,,Instagram: @sbxfarmmarket,330 East 138th Street,The Bronx,THE BRONX,Bronx,New York,10454,06/18/2016 to 11/19/2016,06/18/2016,11/19/2016,Sat: 10:00 AM-4:00 PM;,,,,,,,-73.924684,40.809789,,Y,1,Y,1,Y,1,Y,1,Y,1,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,Y,3/17/2016 7:56:37 PM
1009893,South Burlington Farmers Market,http://www.commonroots.org/programs/market.php,https://www.facebook.com/southburlingtonfarmersmarket,https://www.facebook.com/southburlingtonfarmersmarket,,,http://vimeo.com/81368714,550 Dorset Street,South Burlington,SOUTH BURLINGTON,Chittenden,Vermont,05407,06/01/2014 to 10/12/2014,06/01/2014,10/12/2014,Sun: 10:00 AM-2:00 PM;,,,,,,,-73.178481,44.455359,Educational institution,Y,1,Y,1,Y,1,Y,1,Y,1,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,4/10/2014 1:54:33 PM
1002758,South Carolina State Farmers Market,,,,,,,208-A Wholesale Lane,West Columbia,WEST COLUMBIA,Lexington,South Carolina,29172,January to December,1,12,Mon:4:00 AM - 6:00 PM;Tue:4:00 AM - 6:00 PM;Wed:4:00 AM - 6:00 PM;Thu:4:00 AM - 6:00 PM;Fri:4:00 AM - 6:00 PM;Sat:4:00 AM - 6:00 PM;sun:12:00 PM - 6:00 PM;,,,,,,,-81.064382,33.902728,Federal/State government building grounds,Y,1,N,0,N,0,N,0,N,0,-,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,5/29/2012 10:26:08 AM
1005015,South Chicago Farmers Market at Chief Nomo Oasis,,,,,,,2650 E 83rd St,Chicago,CHICAGO,,Illinois,60617,,null,,,,,,,,,-87.5591,41.7448,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1012557,South Cumberland Farmers Market,,,,,,,39 Ballpark Road,Sewanee,SEWANEE,Franklin,Tennessee,37375,,null,,Tue: 4:30 PM-6:00 PM;,,,,,,,-85.9175928,35.1939672,,Y,1,N,0,N,0,N,0,Y,1,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,7/13/2016 10:09:35 PM
1018682,South Dayton Farmers' Market,,Facebook.com/South.Dayton.Farmers.Market,https://www.facebook.com/Facebook.com/South.Dayton.Farmers.Market,,,,Rt 322 and Park St,South Dayton,SOUTH DAYTON,Cattaraugus,New York,14138,06/03/2017 to 10/21/2017,06/03/2017,10/21/2017,Sat: 9:00 AM-1:00 PM;,,,,,,,-79.0496019,42.3609079,,Y,1,Y,1,Y,1,Y,1,Y,1,N,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/14/2017 10:12:27 PM
1001657,South Durham Farmers' Market,http://www.southdurhamfarmersmarket.org,https://www.facebook.com/TheSouthDurhamFarmersMarket,https://www.facebook.com/TheSouthDurhamFarmersMarket,https://twitter.com/SDFarmersMarket,,,5410 NC Highway 55,Durham,DURHAM,Durham,North Carolina,27713,04/04/2015 to 10/31/2015,04/04/2015,10/31/2015,Sat: 8:00 AM-12:00 PM;,11/01/2014 to 03/28/2015,Sat: 9:00 AM-12:00 PM;,,,,,-78.896556,35.889293,,Y,1,N,0,N,0,N,0,Y,1,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,3/19/2015 2:46:17 PM
1003766,South East Area Farmers' Market,http://www.oktjustice.org/farmers-market/,https://www.facebook.com/seafmfarmermarket,https://www.facebook.com/seafmfarmermarket,,,,"851 Madison, SE  ",Grand Rapids,GRAND RAPIDS,Kent,Michigan,49507,06/21/2014 to 11/01/2014,06/21/2014,11/01/2014,Sat: 11:00 AM-3:00 PM;,,,,,,,-85.6591793,42.9471993,Educational institution,Y,1,Y,1,Y,1,Y,1,Y,1,-,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/12/2014 2:21:32 PM
1018138,South East Area Farmers' Market,https://oktjustice.org/resources/,https://www.facebook.com/seafmfarmermarket/,https://www.facebook.com/seafmfarmermarket/,,,,900 Fuller Ave SE,Grand Rapids,GRAND RAPIDS,Kent,Michigan,49506,,null,,Sat: 11:00 AM-3:00 PM;,,,,,,,-85.6394126,42.9464659,,Y,1,Y,1,Y,1,Y,1,Y,1,-,Y,N,Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,6/20/2017 1:19:42 PM
1009214,South East Erie Farmers Market,,https://www.facebook.com/SEErieFarmersMarket,https://www.facebook.com/SEErieFarmersMarket,,,,East 38th Street and Pine Avenue,Erie,ERIE,,Pennsylvania,16504,,null,,,,,,,,,-80.0498,42.1085,,Y,1,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1018384,South Fork Farmers and Local Artisan Market,http://www.southforkfarmersmarket.com,south fork farmers market,https://www.facebook.com/south fork farmers market,,,,28 Silver Thread Lane,South Fork,SOUTH FORK,Rio Grande,Colorado,81154,07/10/2017 to 09/04/2017,07/10/2017,09/04/2017,Mon: 9:00 AM-2:00 PM;,,,,,,,-106.6429513,37.6690308,,Y,1,N,0,N,0,N,0,Y,1,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/24/2017 4:07:22 PM
1003707,South Gate Farmers Market,http://www.goodveg.org,https://www.facebook.com/harborareafarmersmarkets,https://www.facebook.com/harborareafarmersmarkets,,,,4855 Tweedy Blvd,South Gate,SOUTH GATE,Los Angeles,California,90280,01/01/2014 to 12/31/2014,01/01/2014,12/31/2014,Mon: 10:00 AM-3:00 PM;,,,,,,,-118.184745,33.942098,Local government building grounds,Y,1,Y,1,Y,1,Y,1,Y,1,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N,5/12/2014 6:30:07 PM
1005474,South Glens Falls Farmers Market,,,,,,,Spring Street,South Glens Falls,SOUTH GLENS FALLS,Saratoga,New York,12803,,null,,,,,,,,,-73.6337,43.3031,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1009897,South Hadley Farmers' Market,http://www.shfarmersmarket.com,https://www.facebook.com/SouthHadleyFarmersMarket,https://www.facebook.com/SouthHadleyFarmersMarket,,,,College Street and Rt. 116,"South Hadley, MA","SOUTH HADLEY, MA",Hampshire,Massachusetts,01075,06/02/2014 to 10/06/2016,06/02/2014,10/06/2016,Thu: 2:00 PM-6:00 PM;,,,,,,,-72.575386,42.259051,,Y,1,Y,1,N,0,Y,1,Y,1,-,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,6/27/2016 3:28:19 PM
1012008,South Halsted Neighborhood Farmers Market,http://www.farsouthcdc.org,https://www.facebook.com/farsouthmarket/,https://www.facebook.com/farsouthmarket/,"#MakeItHalsted, #SouthsideFresh, #FarSouthFresh",,https://www.eventbrite.com/e/south-halsted-neighborhood-marketplace-tickets-25824971184,861 W 115th Street ,Chicago ,CHICAGO,Cook,Illinois,60643,,null,,Sat: 9:00 AM-1:00 PM;,,,,,,,-87.6438378,41.6850403,,Y,1,N,0,N,0,N,0,Y,1,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,6/14/2016 9:43:07 PM
1007805,South Hampton Farmers' Market,http://www.sohafarmersmarket.com,,,,,,"Hwy 40 or 44 to South Hampton. East on Chippewa, south on Macklind. Corner of Nottingham and Macklind in the heart of Macklind Ave Business District.",St. Louis,ST. LOUIS,St. Louis city,Missouri,,,null,,,,,,,,,-90.2844,38.586,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
1017950,South Haven Farm Market,http://Southhavenfarmmarket.com,,,,,,539 Phoenix Street,South Haven,SOUTH HAVEN,Van Buren,Michigan,49090,,null,,Wed: 8:00 AM-2:00 PM;Sat: 8:00 AM-2:00 PM;,,,,,,,-86.2722896,42.4036392,,Y,1,N,0,N,0,N,0,Y,1,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,4/28/2017 2:51:44 PM
1002526,South Hill Farmers Market,http://www.southhillva.org,https://www.facebook.com/southhillfarmersmarket,https://www.facebook.com/southhillfarmersmarket,,,,105 W. Danville Street,South Hill,SOUTH HILL,Mecklenburg,Virginia,23970,04/18/2015 to 10/31/2015,04/18/2015,10/31/2015,Sat: 8:00 AM-12:00 PM;,,,,,,,-78.1301422,36.7244013,,Y,1,N,0,N,0,N,0,N,0,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,6/27/2016 1:56:51 PM
1011017,South Holland's Town Center Market Place,http://www.southholland.org/2016/06/shop-local-shop-fresh-at-tcm/,https://www.facebook.com/towncentermarketplace/?fref=ts#,https://www.facebook.com/towncentermarketplace/?fref=ts#,,,,,South Holland,SOUTH HOLLAND,Cook,Illinois,60473,06/11/2016 to 10/01/2016,06/11/2016,10/01/2016,Sat: 10:00 AM-3:00 PM;,,,,,,,-87.6069894,41.6008681,,Y,1,N,0,N,0,Y,1,N,0,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/27/2016 2:17:03 PM
1017962,South Hutch Farmers Market,http://www.renocountyfpc.com/,https://www.facebook.com/southhutchfarmersmarket/,https://www.facebook.com/southhutchfarmersmarket/,,,,401 N Main,South Hutchinson ,SOUTH HUTCHINSON ,Reno,Kansas,67505,05/30/2017 to 09/26/2017,05/30/2017,09/26/2017,Tue: 4:00 PM-7:00 PM;,,,,,,,-97.941149,38.033046,,Y,1,N,0,N,0,Y,1,N,0,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,Y,5/2/2017 1:04:41 PM
1002614,South Jordan Farmers Market,http://www.southjordanfarmersmarket.com,,,,,,South Jordan Towne Center Drive (1600 W. & Redwood Rd.),South Jordan,SOUTH JORDAN,Salt Lake,Utah,84095,08/02/2014 to 10/25/2014,08/02/2014,10/25/2014,Sat: 8:00 AM-2:00 PM;,,,,,,,-111.936023,40.558205,Local government building grounds,Y,1,N,0,N,0,N,0,N,0,-,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,3/14/2014 11:51:53 AM
1008693,South Kearney Farmers' Market,,,,,,,910 3rd AV,Kearney ,KEARNEY,Buffalo,Nebraska,68847,06/10/2014 to 10/14/2014,06/10/2014,10/14/2014,Tue: 4:30 PM-7:00 PM;,,,,,,,-99.085916,40.683063,Private business parking lot,N,0,Y,1,N,0,Y,1,N,0,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,3/14/2014 3:09:03 PM
1001671,South Kona Fruit Stand,,,,,,,"84-4770 Mamalahoa Hwy., Near old Higashi Store",Captain Cook,CAPTAIN COOK,Hawaii,Hawaii,96704,,null,,,,,,,,,-155.88,19.4139,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
1004071,South Lake Tahoe Tuesday Farmers Market,http://www.eldoradofarmersmarket.com,,,,,,American Legion Hall (Hwy 50),South Lake Tahoe,SOUTH LAKE TAHOE,El Dorado,California,96150,06/03/2014 to 10/14/2014,06/03/2014,10/14/2014,Tue: 8:00 AM-1:00 PM;,,,,,,,-119.979964,38.929445,Private business parking lot,Y,1,Y,1,N,0,Y,1,Y,1,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,3/21/2014 5:52:09 PM
1010885,South Lansing Farmers Market,http://southlansing.org,South Lansing Farmers Market,https://www.facebook.com/South Lansing Farmers Market,,,,800 west Barnes Avenue,Lansing,LANSING,Ingham,Michigan,48910,06/04/2015 to 10/29/2015,06/04/2015,10/29/2015,Thu: 3:00 PM-7:00 PM;,,,,,,,-84.5630870,42.7148921,,Y,1,Y,1,N,0,Y,1,Y,1,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,3/5/2015 3:12:07 PM
1010863,South Lyon Farmer Market,http://www.downtownsouthlyon.org/1/316/farmers_market.asp,https://www.facebook.com/southlyonfarmersmarket,https://www.facebook.com/southlyonfarmersmarket,,,,335 S. Warren,South Lyon,SOUTH LYON,Oakland,Michigan,48178,05/02/2015 to 10/24/2015,05/02/2015,10/24/2015,Sat: 9:00 AM-2:00 PM;,,,,,,,-83.651609,42.459776,,Y,1,N,0,N,0,Y,1,Y,1,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,2/26/2015 1:26:56 PM
1007290,South Madison Farmers Market,,https://www.facebook.com/pages/Route-66-Farmers-Market-St-Clair/114351778639792,https://www.facebook.com/pages/Route-66-Farmers-Market-St-Clair/114351778639792,,,,1601 Park St,Madison,MADISON,Dane,Wisconsin,,May to October,5,10,Tue:2:00 PM - 6:00 PM;sun:11:00 AM - 3:00 PM;,,,,,,,-89.3940207,43.0499927,Private business parking lot,Y,1,Y,1,Y,1,Y,1,Y,1,-,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/15/2012 10:33:04 AM
1007291,South Madison Farmers Market,http://www.southmadisonfarmersmarket.com,,,,,,2520 Rimrock Rd,Madison,MADISON,Dane,Wisconsin,,June to October,6,10,Mon:2:00 PM - 6:00 PM;,,,,,,,-89.379230,43.035960,Healthcare Institution,Y,1,Y,1,Y,1,Y,1,Y,1,-,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,5/15/2012 10:33:04 AM
1008437,South Maple Street Farmers Market,http://www.stonesthoreau.com,,,,,,103 South Maple Avenue,Davenport,DAVENPORT,Thayer,Nebraska,68335,06/11/2014 to 12/17/2014,06/11/2014,12/17/2014,Wed: 5:00 PM-7:00 PM;,,,,,,,-97.813151,40.310193,Local government building grounds,Y,1,N,0,N,0,N,0,N,0,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/7/2014 6:49:47 PM
1003655,South Memphis Farmers Market,http://www.somefm.org,https://www.facebook.com/somefm,https://www.facebook.com/somefm,@somefm,,,1400 Mississippi Blvd,Memphis,MEMPHIS,Shelby,Tennessee,38106,05/12/2016 to 11/22/2016,05/12/2016,11/22/2016,Thu: 9:00 AM-3:00 PM;,,,,,,,-90.03382,35.10873,,Y,1,N,0,N,0,Y,1,Y,1,Y,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/27/2016 2:12:38 PM
1005849,South Milford Farmers Market,,,,,,,7850 W. 750 S.,South Milford,SOUTH MILFORD,LaGrange,Indiana,46786,05/24/2014 to 09/27/2014,05/24/2014,09/27/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-85.272441,41.533800,Local government building grounds,N,0,N,0,N,0,N,0,N,0,-,Y,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/18/2014 6:16:40 PM
1010445,South Milwaukee Downtown Market,http://www.smmarket.org,https://www.facebook.com/smdowntownmarket,https://www.facebook.com/smdowntownmarket,,,,11th and Milwaukee Avenues,South Milwaukee ,SOUTH MILWAUKEE ,Milwaukee,Wisconsin,53172,05/08/2014 to 10/09/2014,05/08/2014,10/09/2014,Thu: 3:00 PM-7:00 PM;,,,,,,,-87.8626880,42.9107287,,Y,1,Y,1,Y,1,Y,1,N,0,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,6/27/2016 1:32:12 PM
1003873,South of Lake Farmers Market,http://www.iatp.org/minimarkets,,,,,,3901 Chicago Ave S,Minneapolis,MINNEAPOLIS,Hennepin,Minnesota,,,null,,,,,,,,,-93.2635,44.9322,,N,0,N,0,N,0,N,0,N,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jun  4 2010 11:55PM
1009071,South Padre Island Farmers Market,,https://www.facebook.com/pages/South-Padre-Island-Farmers-Market/,https://www.facebook.com/pages/South-Padre-Island-Farmers-Market/,,,,8605 Padre Island Blvd.,South Padre Island ,SOUTH PADRE ISLAND ,Cameron,Texas,78597,,null,,Sun: 11:00 AM-1:00 PM;,,,,,,,-97.172023,26.147901,Private business parking lot,N,0,N,0,N,0,N,0,N,0,-,Y,N,N,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,2/7/2014 4:13:48 PM
1001461,South Pasadena Farmers Market,http://www.southpasadenafarmersmarket.org,https://www.facebook.com/pages/South-Pasadena-Farmers-Market/130261473671096,https://www.facebook.com/pages/South-Pasadena-Farmers-Market/130261473671096,,,,Meridan Ave. and El Centro Street,South Pasadena,SOUTH PASADENA,Los Angeles,California,91030,03/14/2013 to 11/07/2013,03/14/2013,11/07/2013,Thu: 4:00 PM-8:00 PM;,11/14/2013 to 03/13/2014,Thu: 4:00 PM-7:00 PM;,,,,,-118.1572818,34.1147385,Closed-off public street,Y,1,Y,1,N,0,Y,1,Y,1,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,3/31/2014 11:23:28 PM
